"","","","","","","","pSum",""
"466",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,0.181818181818182,0.636363636363636,0.363636363636364
"467",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,0.0909090909090909,0.545454545454545,0.454545454545455
"468",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,1e-04,0.454545454545455,0.545454545454545
"469",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182
"470",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.727272727272727,0.272727272727273
"471",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,1e-04,0.636363636363636,0.363636363636364
"472",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.727272727272727,0.272727272727273
"473",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364
"474",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,1e-04,0.545454545454545,0.454545454545455
"475",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,0.181818181818182,0.636363636363636,0.363636363636364
"476",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,0.0909090909090909,0.545454545454545,0.454545454545455
"477",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,1e-04,0.454545454545455,0.545454545454545
"478",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182
"479",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.727272727272727,0.272727272727273
"480",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,1e-04,0.636363636363636,0.363636363636364
"481",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.727272727272727,0.272727272727273
"482",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364
"483",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,1e-04,0.545454545454545,0.454545454545455
"484",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,0.181818181818182,0.636363636363636,0.363636363636364
"485",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,0.0909090909090909,0.545454545454545,0.454545454545455
"486",0.181818181818182,0.272727272727273,1e-04,1e-04,1e-04,1e-04,0.454545454545455,0.545454545454545
